id_municipio,ano,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
2309458,2023,6390,4294,1098,5392,998,485,80.75,86.81
2309508,2023,6434,4943,648,5591,843,230,81.67,90.58
2309607,2023,12639,7325,3155,10480,2159,1504,79.3,88.15
2309706,2023,16300,10010,3306,13316,2984,1054,80.86,87.7
2309805,2023,3724,2551,509,3060,664,517,85.39,91.17
2309904,2023,1648,1111,256,1367,281,10,80.11,88.42
2310001,2023,3269,2029,412,2441,828,573,85.17,92.11
2310100,2023,3790,2313,386,2699,1091,163,85.74,89.78
2310209,2023,10377,6857,1861,8718,1659,108,89.65,92.97
2310258,2023,8705,6624,1113,7737,968,141,81.07,87.68
2310308,2023,7573,3957,1442,5399,2174,13,85.38,88.79
2310407,2023,3341,2455,345,2800,541,105,85.95,92.13
2310506,2023,12553,8271,1441,9712,2841,195,83.7,92.92
2310605,2023,2749,2048,364,2412,337,26,76.29,83.43
2310704,2023,7521,5214,1379,6593,928,641,76.2,83.84
2310803,2023,3733,2268,670,2938,795,437,81.48,89.57
2310852,2023,7310,4531,1233,5764,1546,54,81.14,90.28
2310902,2023,4419,2534,752,3286,1133,512,84.17,92.58
2310951,2023,2130,1250,368,1618,512,70,79.68,87.83
2311009,2023,3297,2097,522,2619,678,47,92.76,96.57
2311108,2023,3880,2605,788,3393,487,4,86.1,90.94
2311207,2023,2324,1643,365,2008,316,104,76.9,87.11
2311231,2023,2145,1144,397,1541,604,1,87.58,93.62
2311264,2023,5305,3583,612,4195,1110,60,77.74,86.22
2311306,2023,26929,18874,3663,22537,4392,1122,85.21,93.91
2311355,2023,4052,2675,690,3365,687,11,79.96,88.69
2311405,2023,18402,11985,3191,15176,3226,928,83.45,92.93
2311504,2023,5087,2215,1436,3651,1436,183,74.58,87.03
2311603,2023,7570,5214,1357,6571,999,26,85.82,93.56
2311702,2023,4531,2968,709,3677,854,220,79.47,86.45
2311801,2023,15490,8976,3360,12336,3154,1833,77.71,86.66
2311900,2023,4447,2757,584,3341,1106,559,84.85,91.65
2311959,2023,4831,3120,833,3953,878,11,80.34,87.3
2312007,2023,8771,6671,806,7477,1294,193,83.54,89.86
2312106,2023,4700,3324,595,3919,781,95,78.7,87.06
2312205,2023,13187,8425,1803,10228,2959,357,80.16,90.42
2312304,2023,9452,6606,1606,8212,1240,1202,76.82,82.9
2312403,2023,11203,6868,2391,9259,1944,217,74.89,82.27
2312502,2023,1928,1051,205,1256,672,108,76.26,90.16
2312601,2023,3524,2197,609,2806,718,79,85.88,90.19
2312700,2023,6089,4137,834,4971,1118,920,77.41,88.51
2312809,2023,1916,1185,370,1555,361,172,82.47,86.53
2312908,2023,32779,19056,7932,26988,5791,507,71.48,82.48
2313005,2023,4071,2296,817,3113,958,285,79.55,89.04
2313104,2023,9479,5819,1271,7090,2389,2304,86.95,92.87
2313203,2023,7201,4296,1063,5359,1842,37,91.03,93.54
2313252,2023,2436,1399,378,1777,659,28,83.51,90.98
2313302,2023,12233,7562,1953,9515,2718,102,84.33,89.84
2313351,2023,5450,4123,571,4694,756,2901,81.25,89.39
2313401,2023,18251,12637,3094,15731,2520,560,79.15,85.42
2313500,2023,16702,13040,1759,14799,1903,2696,83.28,89.6
2313559,2023,4509,3309,578,3887,622,840,81.08,86.41
2313609,2023,7918,5636,1098,6734,1184,265,79.49,87.28
2313708,2023,1768,1191,277,1468,300,281,71.66,85.29
2313757,2023,4650,3131,833,3964,686,1468,92.22,95.65
2313807,2023,6609,5052,763,5815,794,8,88.43,93.97
2313906,2023,3377,2368,548,2916,461,19,81.51,87.09
2313955,2023,4275,2951,674,3625,650,156,77.91,86.35
2314003,2023,10204,7027,1575,8602,1602,1532,82.99,91.25
2314102,2023,18151,13783,2003,15786,2365,876,89.04,93.85
2400109,2023,2270,1121,561,1682,588,115,75.24,85.12
2400208,2023,15576,9702,2709,12411,3165,743,85.61,92
2400307,2023,4093,3188,339,3527,566,617,83.54,91.16
2400406,2023,815,451,162,613,202,3,83.16,90.54
2400505,2023,3628,2158,626,2784,844,989,84.98,92.43
2400604,2023,1546,965,222,1187,359,706,84.75,92.51
2400703,2023,2650,1705,432,2137,513,14,77.75,86.06
2400802,2023,2672,1545,523,2068,604,242,75.77,85.66
2400901,2023,2144,1678,194,1872,272,1073,75.2,89.22
2401008,2023,10617,6967,1369,8336,2281,3737,78.19,87.18
2401107,2023,5363,3291,955,4246,1117,133,84.28,92.14
2401206,2023,3317,2037,683,2720,597,496,80.39,88.08
2401305,2023,4002,3153,221,3374,628,631,81.06,91.26
2401404,2023,1774,994,392,1386,388,19,80.67,86.73
2401453,2023,7001,3976,1410,5386,1615,22,79.71,84.34
2401503,2023,1040,645,162,807,233,430,77.03,82.01
2401602,2023,1542,952,254,1206,336,680,84.35,90.95
2401651,2023,985,647,121,768,217,234,83.82,93.43
2401701,2023,2697,1743,466,2209,488,375,77.07,85.02
2401800,2023,2797,1611,668,2279,518,171,75.53,85.06
2401859,2023,1601,1148,235,1383,218,851,88.64,93.38
2401909,2023,1186,750,181,931,255,504,84.71,91.63
2402006,2023,13122,7761,2455,10216,2906,1103,78.58,87.04
2402105,2023,3464,2576,351,2927,537,2010,81.89,92.8
2402204,2023,7594,5311,1288,6599,995,2690,86.27,91.99
2402303,2023,5530,3373,951,4324,1206,3,78.96,85.89
2402402,2023,1785,661,530,1191,594,6,81.58,88.22
2402501,2023,2902,1946,422,2368,534,1400,78.39,86.86
2402600,2023,17186,10060,4542,14602,2584,33,83.41,89.99
2402709,2023,2434,1397,534,1931,503,310,78.13,88.01
2402808,2023,1455,1023,206,1229,226,130,75.86,87.91
2402907,2023,1073,672,253,925,148,546,79.42,92.87
2403004,2023,1887,1141,369,1510,377,308,71.12,85.26
2403103,2023,8073,4260,2049,6309,1764,11,75.89,85.59
2403202,2023,1783,949,300,1249,534,60,78.47,89.27
2403251,2023,39573,23773,7840,31613,7960,7022,79,87.29
2403301,2023,1681,997,336,1333,348,150,76.58,89.1
2403400,2023,1959,1303,206,1509,450,15,78.92,86.37
2403509,2023,2617,2080,215,2295,322,256,83.5,90.46
2403608,2023,13821,9145,2613,11758,2063,2346,81.76,87.93
2403707,2023,2094,1231,329,1560,534,507,77.41,86.09
2403756,2023,999,619,178,797,202,365,86.04,95.44
2403806,2023,2294,1371,461,1832,462,252,80.97,92.15
2403905,2023,979,416,221,637,342,4,85.42,92.45
2404002,2023,1426,770,293,1063,363,13,85.28,93
2404101,2023,566,298,152,450,116,19,78.5,89.46
2404200,2023,5066,3358,1013,4371,695,101,77.53,84.33
2404309,2023,3247,2169,474,2643,604,204,75.93,86.54
2404408,2023,2718,1879,333,2212,506,210,78.78,85.01
2404507,2023,4356,2420,869,3289,1067,972,88.17,93.46
2404606,2023,3382,2451,465,2916,466,963,79.87,86.01
2404705,2023,3643,1711,833,2544,1099,1,88.2,94.99
2404804,2023,522,173,148,321,201,2,77.79,88.18
2404853,2023,1971,1052,486,1538,433,29,78.96,88.08
2404903,2023,1532,906,201,1107,425,313,75.39,79.35
2405009,2023,2160,1610,259,1869,291,390,81.57,91.12
2405108,2023,1679,1162,224,1386,293,63,81.46,88.33
2405207,2023,1590,1124,144,1268,322,179,79.5,93.51
2405306,2023,2297,1748,266,2014,283,288,79.86,86.81
2405405,2023,2266,1788,195,1983,283,1061,82.1,90.71
2405504,2023,887,678,104,782,105,147,83.52,92.1
2405603,2023,4150,3219,417,3636,514,58,86.26,92.77
2405702,2023,2432,906,675,1581,851,60,71.46,83.38
2405801,2023,8624,6333,1100,7433,1191,660,79.77,86.9
2405900,2023,959,638,123,761,198,26,85.24,94.53
2406007,2023,1776,944,320,1264,512,358,83.53,91.59
2406106,2023,4706,3081,887,3968,738,1349,84.88,92.58
2406155,2023,1266,776,203,979,287,265,79.77,86.63
2406205,2023,1961,1374,244,1618,343,414,81.47,87.45
2406304,2023,2502,1865,328,2193,309,555,84.52,90.43
2406403,2023,903,559,129,688,215,38,83.84,91.73
2406502,2023,3786,2239,825,3064,722,18,78.14,86.33
2406601,2023,4722,3528,408,3936,786,249,87.9,92.32
2406700,2023,2431,1397,437,1834,597,423,76.27,86.34
2406809,2023,1546,1014,228,1242,304,96,80.22,90.26
2406908,2023,1332,866,137,1003,329,48,89.63,94.98
2407005,2023,2137,1405,345,1750,387,839,75.11,84.25
2407104,2023,21607,14419,3569,17988,3619,4877,84.35,91.56
2407203,2023,4670,2820,940,3760,910,42,73.63,80.82
2407252,2023,1070,602,238,840,230,255,81.06,91.5
2407302,2023,2276,1412,388,1800,476,886,84.54,92.21
2407401,2023,1548,977,262,1239,309,11,67.48,76.24
2407500,2023,2371,1499,499,1998,373,424,84.83,90.9
2407609,2023,1645,976,261,1237,408,4,79.46,93.85
2407708,2023,3431,2487,427,2914,517,435,84.5,93.57
2407807,2023,5471,3487,993,4480,991,367,81.81,88.99
2407906,2023,860,511,177,688,172,36,79.77,91.12
2408003,2023,58521,35114,10803,45917,12604,6490,77.59,88.16
2408102,2023,110622,79464,17555,97019,13603,37706,76.99,85.48
2408201,2023,7057,4612,1364,5976,1081,77,84.68,90.91
2408300,2023,9131,6598,1257,7855,1276,347,85.15,92.79
2408409,2023,1041,628,188,816,225,44,79.89,90.46
2408508,2023,1260,615,258,873,387,26,75.26,85.5
2408607,2023,1711,1131,146,1277,434,711,91.1,96.74
2408706,2023,954,554,183,737,217,1,75,85.3
2408805,2023,1272,811,269,1080,192,306,80.55,86.46
2408904,2023,5700,3321,1020,4341,1359,1483,83.61,92.02
2408953,2023,2941,2181,449,2630,311,587,79.2,85.44
2409100,2023,3312,2224,513,2737,575,2012,79.32,86.44
2409209,2023,1049,636,177,813,236,6,78.63,89.63
2409308,2023,3602,2179,654,2833,769,2,81.49,91.53
2409332,2023,1444,1043,181,1224,220,45,74.97,83.37
2409407,2023,7190,4413,1214,5627,1563,431,79,87.83
2409506,2023,1066,653,203,856,210,539,79.85,86.2
2409605,2023,706,484,118,602,104,425,82.96,87.88
2409704,2023,1989,1388,236,1624,365,771,82.49,92.95
2409803,2023,4251,3245,469,3714,537,1481,86.05,91.68
2409902,2023,2973,2063,463,2526,447,795,80.7,88.47
2410009,2023,1063,773,95,868,195,240,80.1,94.14
2410108,2023,3255,2361,460,2821,434,823,82.34,88.59
2410207,2023,2259,1307,403,1710,549,176,87.86,96.17
2410256,2023,1390,891,274,1165,225,759,69.22,85.28
2410306,2023,2470,1652,345,1997,473,144,78.63,87.7
2410405,2023,2545,1612,401,2013,532,202,91.97,94.55
2410504,2023,1090,675,197,872,218,439,62.32,69.87
2410603,2023,785,500,131,631,154,62,77.79,83.79
2410702,2023,778,510,112,622,156,256,88.4,95.98
2410801,2023,1143,671,216,887,256,320,87.85,94.86
2410900,2023,1930,1175,318,1493,437,914,76.07,82.16
2411007,2023,1094,617,224,841,253,4,77.64,87.06
2411056,2023,1280,708,296,1004,276,95,84.82,91.6
2411106,2023,684,414,152,566,118,165,64.1,82.5
2411205,2023,7800,5303,1330,6633,1167,49,82.06,90.68
2411403,2023,3007,1727,558,2285,722,4,76.01,85.42
2411429,2023,683,295,161,456,227,117,77.96,88.2
2411502,2023,5658,4121,756,4877,781,75,77.67,86.34
2411601,2023,956,407,242,649,307,49,72.15,80.82
2411700,2023,1289,948,135,1083,206,776,79.66,89.06
2411809,2023,932,522,219,741,191,44,75.71,91.82
2411908,2023,1160,713,196,909,251,84,80.61,89.11
2412005,2023,27576,18994,4514,23508,4068,5766,81.6,88.59
2412104,2023,1751,916,296,1212,539,14,85.16,92.8
2412203,2023,10244,6383,2306,8689,1555,287,80.57,87.16
2412302,2023,2968,2109,368,2477,491,21,82.92,90.83
2412401,2023,1243,369,293,662,581,29,83.42,86.87
2412500,2023,6255,4208,819,5027,1228,2136,78.62,88
2412559,2023,2787,1693,548,2241,546,201,81.06,84.66
2412609,2023,4562,3019,753,3772,790,32,77.75,88.92
2412708,2023,1457,935,283,1218,239,280,75.33,84.23
2412807,2023,2675,2111,193,2304,371,679,82.99,91.03
2412906,2023,3132,1927,440,2367,765,863,82.81,92.2
2413003,2023,1577,975,271,1246,331,319,82.04,91.95
2413102,2023,2096,1535,246,1781,315,302,75.96,85.17
2413201,2023,919,487,248,735,184,78,79.84,85.36
2413300,2023,1549,1185,151,1336,213,709,75.01,88.77
2413359,2023,3936,2633,586,3219,717,108,84.1,89.51
2413409,2023,1561,868,345,1213,348,258,74.47,82.85
2413508,2023,2052,1436,315,1751,301,77,80.15,87.33
2413557,2023,1201,802,185,987,214,188,70.89,80.83
2413607,2023,2017,1162,292,1454,563,77,79.88,90.25
2413706,2023,1342,798,223,1021,321,195,81.67,87.33
2413805,2023,778,449,141,590,188,6,85.68,92.33
2413904,2023,2769,1893,454,2347,422,24,80.16,87.7
2414001,2023,3625,2636,487,3123,502,354,81.22,87.99
2414100,2023,2550,1598,443,2041,509,134,82.47,89.2
2414159,2023,1987,1357,294,1651,336,423,86.84,94.83
2414209,2023,3260,2072,731,2803,457,47,79.62,84.99
2414308,2023,687,357,112,469,218,65,77.8,88.65
2414407,2023,8791,6696,1136,7832,959,431,82.62,88.27
2414456,2023,1349,1047,114,1161,188,242,80.77,89.65
2414506,2023,3163,2147,327,2474,689,505,81.29,87.76
2414605,2023,4028,2260,725,2985,1043,42,83.65,92.87
2414704,2023,1401,951,155,1106,295,711,78.92,86.81
2414753,2023,1184,684,176,860,324,79,83.08,91.29
2414803,2023,2901,1694,730,2424,477,26,75.07,84.31
2414902,2023,894,470,96,566,328,93,99.77,99.82
2415008,2023,799,546,144,690,109,464,81.53,86.35
2500106,2023,2684,1733,416,2149,535,1262,82.43,89.42
2500205,2023,1632,994,187,1181,451,10,84.42,91.19
2500304,2023,7076,5094,1077,6171,905,15,81.26,89.74
2500403,2023,4613,3046,930,3976,637,129,82.02,90.09
2500502,2023,3774,2763,509,3272,502,1836,83.77,90.83
2500536,2023,1267,910,215,1125,142,127,80.08,85.74
2500577,2023,809,661,76,737,72,304,89.68,92.24
2500601,2023,6276,4164,1090,5254,1022,41,82.52,89.49
2500700,2023,3805,2707,527,3234,571,2373,77.07,85.96
2500734,2023,797,533,108,641,156,68,82.08,90.15
2500775,2023,2673,1888,225,2113,560,818,81.22,90.02
2500809,2023,6769,5232,368,5600,1169,1003,90.31,96.41
2500908,2023,3865,3245,267,3512,353,288,81.88,93.72
2501005,2023,3664,2696,541,3237,427,16,85.3,93.12
2501104,2023,4855,3549,800,4349,506,67,80.26,86.32
2501153,2023,683,495,64,559,124,184,73.67,93.63
2501203,2023,1847,1357,289,1646,201,1310,83.42,90.88
2501302,2023,6313,4883,641,5524,789,3395,85.06,94.08
2501351,2023,1488,1139,163,1302,186,34,87.17,94.21
2501401,2023,2366,1652,396,2048,318,197,79.82,84.69
2501500,2023,4866,3519,791,4310,556,22,84.17,90.98
2501534,2023,1397,954,203,1157,240,123,83.9,91.67
2501575,2023,2273,1727,253,1980,293,496,82.95,90.95
2501609,2023,3738,2805,346,3151,587,1422,83.54,94.36
2501708,2023,1697,1310,206,1516,181,499,76.96,83.29
2501807,2023,26447,18724,3684,22408,4039,6536,83.01,90.43
2501906,2023,4217,2909,760,3669,548,379,80.49,90.63
2502003,2023,2549,1931,182,2113,436,38,82.92,89.99
2502052,2023,833,543,147,690,143,427,82.63,91.63
2502102,2023,1434,1026,205,1231,203,384,84.45,92
2502151,2023,1292,688,354,1042,250,218,67.22,78.46
2502201,2023,641,400,119,519,122,217,76.58,87.22
2502300,2023,1489,963,180,1143,346,545,76.51,93.07
2502409,2023,3274,2508,309,2817,457,438,85.75,91.31
2502508,2023,5255,3858,650,4508,747,697,85.58,92.91
2502607,2023,1426,944,260,1204,222,94,76.09,85.02
2502706,2023,1209,781,288,1069,140,15,85.74,93.03
2502805,2023,4134,3080,587,3667,467,240,82.84,90.54
2502904,2023,2148,1534,252,1786,362,1049,90.1,96.74
2503001,2023,6233,4419,843,5262,971,1711,84.29,89.99
2503100,2023,1213,754,210,964,249,1,79.38,87.87
2503209,2023,15043,11480,1449,12929,2114,10456,79.76,87.32
2503308,2023,2568,1877,318,2195,373,63,80.6,90.14
2503407,2023,1322,1015,95,1110,212,556,84.58,90.39
2503506,2023,3839,2713,572,3285,554,25,82.98,93.58
2503555,2023,2317,1900,129,2029,288,1827,81.46,88.75
2503605,2023,1703,1317,231,1548,155,406,79.39,87.65
2503704,2023,17232,13602,1522,15124,2108,12087,80.7,89.12
2503753,2023,1295,932,84,1016,279,733,83.44,90.31
2503803,2023,1814,1448,173,1621,193,459,81.45,86.54
2503902,2023,1989,1481,228,1709,280,243,83.53,92.57
2504009,2023,69203,34096,19012,53108,16095,160,71.23,82.85
2504033,2023,2628,1929,291,2220,408,1813,87.27,93.59
2504074,2023,1681,969,229,1198,483,4,87.46,95.99
2504108,2023,636,497,63,560,76,14,73.78,82.23
2504157,2023,2106,1717,172,1889,217,1055,84.61,94.26
2504207,2023,1455,1146,132,1278,177,925,83.04,88.75
2504306,2023,7609,5561,780,6341,1268,868,79.41,87.06
2504355,2023,1761,1047,273,1320,441,16,87.43,95.86
2504405,2023,4391,3517,391,3908,483,13,81.32,89.92
2504504,2023,1717,1304,193,1497,220,967,78.4,89.21
2504603,2023,7994,5311,1280,6591,1403,2302,80.88,86.33
2504702,2023,1781,1333,202,1535,246,405,79.19,90.08
2504801,2023,3699,2762,435,3197,502,972,76.48,85.16
2504850,2023,562,354,76,430,132,1,65.57,80.07
2504900,2023,5972,4496,678,5174,798,1669,86.11,92.84
2505006,2023,2166,1547,320,1867,299,540,86.84,93.67
2505105,2023,5590,4192,707,4899,691,232,78.12,88.33
2505204,2023,1725,1235,268,1503,222,83,77.25,87.28
2505238,2023,2132,1561,277,1838,294,211,80.63,88.02
2505279,2023,1852,1589,119,1708,144,1421,86.58,93.48
2505303,2023,637,454,92,546,91,10,77.02,85.71
2505352,2023,1395,1089,175,1264,131,585,83.58,93.35
2505402,2023,3304,2612,226,2838,466,50,81.96,93.53
2505501,2023,815,538,148,686,129,43,84.89,89.9
2505600,2023,1680,1186,240,1426,254,92,79.02,86.37
2505709,2023,2836,2027,429,2456,380,343,84.37,90.86
2505808,2023,1001,768,141,909,92,105,80.79,90.62
2505907,2023,1074,854,102,956,118,565,85.98,92.99
2506004,2023,7231,4991,1160,6151,1080,230,78.66,90.28
2506103,2023,2796,2018,394,2412,384,885,80.55,87.54
2506202,2023,846,622,91,713,133,98,74.08,82.04
2506251,2023,2306,1819,233,2052,254,678,83.55,89.64
2506301,2023,12978,9114,1907,11021,1957,4908,81.48,88.98
2506400,2023,3897,2797,559,3356,541,2399,84.99,92.63
2506509,2023,1155,742,133,875,280,571,89.74,96.04
2506608,2023,1553,1042,167,1209,344,76,82.25,91.45
2506707,2023,2591,2050,283,2333,258,1074,85.48,90.53
2506806,2023,6531,4944,644,5588,943,4059,85.08,94.76
2506905,2023,6856,5101,654,5755,1101,842,76.75,86.46
2507002,2023,4572,3227,722,3949,623,12,78.06,86.63
2507101,2023,4375,2912,796,3708,667,7,80.11,88.09
2507200,2023,3233,2260,387,2647,586,1007,90.53,95.62
2507309,2023,4684,3498,576,4074,610,787,85.49,93.07
2507408,2023,1957,1305,280,1585,372,62,77.68,84.48
2507507,2023,134996,93101,19557,112658,22338,20397,78.73,85.65
2507606,2023,3194,2650,191,2841,353,851,86.84,94.22
2507705,2023,3869,2565,774,3339,530,5,78,84.66
2507804,2023,1904,1388,215,1603,301,342,83.36,92.87
2507903,2023,2574,1764,501,2265,309,1514,80.71,90.05
2508000,2023,2233,1584,293,1877,356,694,75.9,82.43
2508109,2023,1409,891,226,1117,292,126,79.46,88.65
2508208,2023,2157,1733,240,1973,184,1332,84.25,90.17
2508307,2023,6171,3990,1108,5098,1073,2,82.11,91.16
2508406,2023,644,477,110,587,57,370,73.26,84.7
2508505,2023,1856,1368,232,1600,256,1056,84.47,91.16
2508554,2023,1224,972,123,1095,129,704,84.12,93.43
2508604,2023,3745,2191,824,3015,730,7,85.56,93.17
2508703,2023,1131,751,170,921,210,299,86.93,94.46
2508802,2023,1427,991,189,1180,247,502,73.02,81.26
2508901,2023,12571,9248,1407,10655,1916,1725,84.65,90.54
2509008,2023,3416,2480,371,2851,565,23,85.69,92.35
2509057,2023,2623,2190,210,2400,223,62,83.61,89.88
2509107,2023,7370,6062,505,6567,803,1464,81.27,92.03
2509156,2023,2174,1501,166,1667,507,1033,78.79,93.18
2509206,2023,3956,2877,573,3450,506,164,81.16,89.61
2509305,2023,2509,1682,408,2090,419,213,87.78,94.44
2509339,2023,1369,931,230,1161,208,83,88.95,96.02
2509370,2023,775,513,127,640,135,286,78.84,84.21
2509396,2023,2272,1667,254,1921,351,179,89.13,96.67
2509404,2023,4191,3054,501,3555,636,2604,86.57,94.74
2509503,2023,1713,1190,240,1430,283,959,82.51,94.26
2509602,2023,1245,882,194,1076,169,677,88.36,95.13
2509701,2023,10273,7365,1234,8599,1674,117,87.43,94.4
2509800,2023,1914,1491,194,1685,229,21,67.92,74.29
2509909,2023,2067,1398,393,1791,276,73,80.17,88.66
2510006,2023,1760,1266,226,1492,268,701,75.14,83.35
2510105,2023,2658,1975,337,2312,346,691,88.65,94.79
2510204,2023,1479,1119,190,1309,170,747,76.27,86.8
2510303,2023,970,578,223,801,169,26,79.5,88.11
2510402,2023,1621,1254,161,1415,206,746,73.54,84.17
2510501,2023,902,581,195,776,126,236,77.82,89.81
2510600,2023,1176,661,160,821,355,76,84.78,91.93
2510659,2023,424,244,73,317,107,4,75.17,84.75
2510709,2023,739,538,81,619,120,498,80.94,92.11
2510808,2023,21828,13928,4108,18036,3792,2434,79.8,87.51
2510907,2023,2883,2092,283,2375,508,20,81.9,87.38
2511004,2023,784,503,161,664,120,4,82.61,92.35
2511103,2023,1847,1265,253,1518,329,8,81.29,89.45
2511202,2023,8524,5813,1327,7140,1384,3717,84.82,92.69
2511301,2023,5309,4460,261,4721,588,542,86.76,92.96
2511400,2023,3824,2719,631,3350,474,1852,78.32,83.98
2511509,2023,2733,1999,422,2421,312,1800,79.77,83.36
2511608,2023,2570,2041,228,2269,301,1944,86.61,93.79
2511707,2023,1904,1556,142,1698,206,509,82.38,90.99
2511806,2023,2583,1659,500,2159,424,351,77.08,84.86
2511905,2023,6373,4958,599,5557,816,1087,90.02,95.46
2512002,2023,4934,3757,583,4340,594,2791,85.24,92.47
2512036,2023,1114,679,231,910,204,326,87.5,94.69
2512077,2023,996,592,177,769,227,12,73.28,86.5
2512101,2023,7532,4901,1251,6152,1380,999,75.49,84.83
2512200,2023,1307,788,166,954,353,56,80.97,87.28
2512309,2023,4701,3348,751,4099,602,2571,82.02,89.79
2512408,2023,3460,2125,679,2804,656,17,77.4,87.24
2512507,2023,12488,8467,1920,10387,2101,979,81.67,88.49
2512606,2023,546,385,81,466,80,141,83.61,90.66
2512705,2023,4323,3307,583,3890,433,264,78.11,85.72
2512721,2023,1404,1194,88,1282,122,123,79.95,86.68
2512747,2023,840,438,218,656,184,18,81.47,90.1
2512754,2023,1691,1145,194,1339,352,708,85.4,92.02
2512762,2023,1295,897,219,1116,179,513,80.08,87.25
2512788,2023,642,429,91,520,122,229,78.29,83.06
2512804,2023,2782,2166,262,2428,354,628,82.77,87.05
2512903,2023,8290,6369,811,7180,1110,3038,82.08,87.81
2513000,2023,819,604,94,698,121,478,91,96.01
2513109,2023,2907,2026,456,2482,425,1914,84.28,91.55
2513158,2023,1889,1428,258,1686,203,452,82.05,87.76
2513208,2023,1366,923,213,1136,230,326,70.52,81.6
2513307,2023,2045,1511,189,1700,345,346,79.54,89.94
2513356,2023,1135,916,94,1010,125,122,81.01,87.67
2513406,2023,3626,2427,502,2929,697,18,79.22,89.02
2513505,2023,1102,817,141,958,144,11,81.99,90.12
2513604,2023,1926,1177,268,1445,481,831,85.44,92.09
2513653,2023,788,433,111,544,244,286,84.54,89.62
2513703,2023,29830,17758,6969,24727,5103,392,79.96,87.79
2513802,2023,1610,1189,159,1348,262,1021,85.23,93.02
2513851,2023,725,419,131,550,175,15,77.45,86.75
2513901,2023,8402,6275,1164,7439,963,860,85.07,91.51
2513927,2023,969,648,135,783,186,551,74.19,79.17
2513943,2023,641,415,118,533,108,39,76.4,85.69
2513968,2023,611,418,88,506,105,43,69.98,80.31
2513984,2023,950,496,144,640,310,212,77.23,86.83
2514008,2023,1415,994,169,1163,252,399,79.53,91.43
2514107,2023,1525,1112,152,1264,261,767,80.17,92.12
2514206,2023,2127,1550,245,1795,332,315,81.87,92.09
2514305,2023,1487,1166,173,1339,148,242,79.9,89.98
2514404,2023,1094,742,165,907,187,154,82.07,90.51
2514453,2023,1751,1277,259,1536,215,1146,84.14,90.94
2514503,2023,4955,3613,614,4227,728,483,86.56,93.78
2514552,2023,917,674,123,797,120,131,87.58,95.33
